dataset,condition,seed,corruption,severity,clean_bacc,corrupted_bacc,corrupted_error,BE,rBE,rBE_valid,rBE_small_denominator,alexnet_error,rBE_denominator
derma,scratch,0,gaussian_noise,5,0.5642540763608883,0.17604540769852783,0.8239545923014722,0.8673291496453959,0.6249935613382933,True,False,0.770161396521756,0.37158383679749485
derma,scratch,1,gaussian_noise,1,0.5453605518324164,0.5447718141181301,0.45522818588186986,0.8840403453037429,0.6087840114434371,True,False,0.770161396521756,0.37158383679749485
derma,scratch,1,gaussian_noise,2,0.5453605518324164,0.4205449284917325,0.5794550715082676,0.8840403453037429,0.6087840114434371,True,False,0.770161396521756,0.37158383679749485
derma,scratch,1,gaussian_noise,3,0.5453605518324164,0.3059312094253594,0.6940687905746405,0.8840403453037429,0.6087840114434371,True,False,0.770161396521756,0.37158383679749485
derma,scratch,1,gaussian_noise,4,0.5453605518324164,0.180229039149979,0.819770960850021,0.8840403453037429,0.6087840114434371,True,False,0.770161396521756,0.37158383679749485
derma,scratch,1,gaussian_noise,5,0.5453605518324164,0.14425427421126907,0.8557457257887309,0.8840403453037429,0.6087840114434371,True,False,0.770161396521756,0.37158383679749485
derma,scratch,2,gaussian_noise,1,0.5534051671878045,0.510171063752232,0.489828936247768,0.8980239061925133,0.6594164993901179,True,False,0.770161396521756,0.37158383679749485
derma,scratch,2,gaussian_noise,2,0.5534051671878045,0.4009638691594943,0.5990361308405057,0.8980239061925133,0.6594164993901179,True,False,0.770161396521756,0.37158383679749485
derma,scratch,2,gaussian_noise,3,0.5534051671878045,0.2761542078425855,0.7238457921574145,0.8980239061925133,0.6594164993901179,True,False,0.770161396521756,0.37158383679749485
derma,scratch,2,gaussian_noise,4,0.5534051671878045,0.2063296956146609,0.793670304385339,0.8980239061925133,0.6594164993901179,True,False,0.770161396521756,0.37158383679749485
derma,scratch,2,gaussian_noise,5,0.5534051671878045,0.14826443511528545,0.8517355648847146,0.8980239061925133,0.6594164993901179,True,False,0.770161396521756,0.37158383679749485
derma,scratch,3,gaussian_noise,1,0.5595158868406569,0.5152816309701796,0.48471836902982035,0.8688369399487972,0.6153673416799521,True,False,0.770161396521756,0.37158383679749485
derma,scratch,3,gaussian_noise,2,0.5595158868406569,0.41077931326637585,0.5892206867336242,0.8688369399487972,0.6153673416799521,True,False,0.770161396521756,0.37158383679749485
derma,scratch,3,gaussian_noise,3,0.5595158868406569,0.31116391377544533,0.6888360862245546,0.8688369399487972,0.6153673416799521,True,False,0.770161396521756,0.37158383679749485
derma,scratch,3,gaussian_noise,4,0.5595158868406569,0.24400713665569337,0.7559928633443066,0.8688369399487972,0.6153673416799521,True,False,0.770161396521756,0.37158383679749485
derma,scratch,3,gaussian_noise,5,0.5595158868406569,0.17304465022903262,0.8269553497709674,0.8688369399487972,0.6153673416799521,True,False,0.770161396521756,0.37158383679749485
derma,scratch,4,gaussian_noise,1,0.5462305203322988,0.4846363202980014,0.5153636797019986,0.8660488197795013,0.5738352094843746,True,False,0.770161396521756,0.37158383679749485
derma,scratch,4,gaussian_noise,2,0.5462305203322988,0.3709764264446434,0.6290235735553567,0.8660488197795013,0.5738352094843746,True,False,0.770161396521756,0.37158383679749485
derma,scratch,4,gaussian_noise,3,0.5462305203322988,0.32931548491877677,0.6706845150812233,0.8660488197795013,0.5738352094843746,True,False,0.770161396521756,0.37158383679749485
derma,scratch,4,gaussian_noise,4,0.5462305203322988,0.2563092041502669,0.7436907958497331,0.8660488197795013,0.5738352094843746,True,False,0.770161396521756,0.37158383679749485
derma,scratch,4,gaussian_noise,5,0.5462305203322988,0.223775721701315,0.776224278298685,0.8660488197795013,0.5738352094843746,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,0,speckle_noise,1,0.7104744268353997,0.4165222796330613,0.5834777203669387,0.9913545137366763,1.276544428864546,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,0,speckle_noise,2,0.7104744268353997,0.256184486074805,0.743815513925195,0.9913545137366763,1.276544428864546,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,0,speckle_noise,3,0.7104744268353997,0.21724185882177463,0.7827581411782254,0.9913545137366763,1.276544428864546,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,0,speckle_noise,4,0.7104744268353997,0.15197009195263628,0.8480299080473637,0.9913545137366763,1.276544428864546,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,0,speckle_noise,5,0.7104744268353997,0.14692549536050303,0.853074504639497,0.9913545137366763,1.276544428864546,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,1,speckle_noise,1,0.7440463834561305,0.49859427510019694,0.5014057248998031,0.9360678575481286,1.252410641309539,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,1,speckle_noise,2,0.7440463834561305,0.32908902617361485,0.6709109738263852,0.9360678575481286,1.252410641309539,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,1,speckle_noise,3,0.7440463834561305,0.2633082857111873,0.7366917142888127,0.9360678575481286,1.252410641309539,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,1,speckle_noise,4,0.7440463834561305,0.1614293216667399,0.83857067833326,0.9360678575481286,1.252410641309539,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,1,speckle_noise,5,0.7440463834561305,0.14896690572797353,0.8510330942720264,0.9360678575481286,1.252410641309539,True,False,0.7688784860204994,0.37030092629623823
derma,pretrained,2,speckle_noise,1,0.684106628040369,0.35499124604108745,0.6450087539589126,0.9666095047734745,1.153958443792215,True,False,0.7688784860204994,0.37030092629623823
