dataset,condition,seed,corruption,severity,clean_bacc,corrupted_bacc,corrupted_error,BE,rBE,rBE_valid,rBE_small_denominator,alexnet_error,rBE_denominator
blood,scratch,2,pixelate,4,0.978331286151004,0.9438352310925235,0.05616476890747646,0.7481008639423208,0.5565756077258479,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,2,pixelate,5,0.978331286151004,0.921896028319138,0.07810397168086203,0.7481008639423208,0.5565756077258479,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,3,pixelate,1,0.9881007357017896,0.9856062468995765,0.014393753100423456,0.3092378500890445,0.15897808471885702,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,3,pixelate,2,0.9881007357017896,0.9848758412150872,0.0151241587849128,0.3092378500890445,0.15897808471885702,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,3,pixelate,3,0.9881007357017896,0.9835919823726645,0.01640801762733546,0.3092378500890445,0.15897808471885702,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,3,pixelate,4,0.9881007357017896,0.9796934388532013,0.02030656114679874,0.3092378500890445,0.15897808471885702,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,3,pixelate,5,0.9881007357017896,0.9738381128119724,0.02616188718802759,0.3092378500890445,0.15897808471885702,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,4,pixelate,1,0.988147309202292,0.9872670275121511,0.012732972487848881,0.3081154472052607,0.15848283102151348,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,4,pixelate,2,0.988147309202292,0.9858106584190285,0.014189341580971515,0.3081154472052607,0.15848283102151348,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,4,pixelate,3,0.988147309202292,0.9840030265494966,0.015996973450503438,0.3081154472052607,0.15848283102151348,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,4,pixelate,4,0.988147309202292,0.9779689479825584,0.0220310520174416,0.3081154472052607,0.15848283102151348,True,True,0.05975618949678589,0.0413869074025192
blood,scratch,4,pixelate,5,0.988147309202292,0.972891314286343,0.027108685713656988,0.3081154472052607,0.15848283102151348,True,True,0.05975618949678589,0.0413869074025192
blood,pretrained,0,jpeg_compression,1,0.9899915047646126,0.9874754499521952,0.012524550047804839,0.8622502117373696,0.910279685485724,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,0,jpeg_compression,2,0.9899915047646126,0.9866323052009391,0.013367694799060859,0.8622502117373696,0.910279685485724,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,0,jpeg_compression,3,0.9899915047646126,0.9546644082740934,0.04533559172590662,0.8622502117373696,0.910279685485724,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,0,jpeg_compression,4,0.9899915047646126,0.8471371156703369,0.1528628843296631,0.8622502117373696,0.910279685485724,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,0,jpeg_compression,5,0.9899915047646126,0.6215422085855166,0.37845779141448344,0.8622502117373696,0.910279685485724,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,1,jpeg_compression,1,0.9867345502282888,0.9798172310829041,0.020182768917095917,1.4064165267670812,1.509960015803369,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,1,jpeg_compression,2,0.9867345502282888,0.9656084668897921,0.03439153311020793,1.4064165267670812,1.509960015803369,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,1,jpeg_compression,3,0.9867345502282888,0.8710786808282459,0.1289213191717541,1.4064165267670812,1.509960015803369,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,1,jpeg_compression,4,0.9867345502282888,0.6618248146495223,0.33817518535047775,1.4064165267670812,1.509960015803369,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,1,jpeg_compression,5,0.9867345502282888,0.5388537838735813,0.4611462161264187,1.4064165267670812,1.509960015803369,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,2,jpeg_compression,1,0.9911905785219126,0.9850135889863216,0.014986411013678369,1.0094769240739914,1.0896625847699752,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,2,jpeg_compression,2,0.9911905785219126,0.9808321101930131,0.019167889806986915,1.0094769240739914,1.0896625847699752,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,2,jpeg_compression,3,0.9911905785219126,0.9127907264626052,0.08720927353739483,1.0094769240739914,1.0896625847699752,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,2,jpeg_compression,4,0.9911905785219126,0.7801584738510123,0.21984152614898766,1.0094769240739914,1.0896625847699752,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,2,jpeg_compression,5,0.9911905785219126,0.6357731846441954,0.3642268153558046,1.0094769240739914,1.0896625847699752,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,3,jpeg_compression,1,0.9910253517357612,0.9774686566992488,0.02253134330075124,1.3355747681846732,1.4637448781569438,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,3,jpeg_compression,2,0.9910253517357612,0.9632739842985116,0.03672601570148837,1.3355747681846732,1.4637448781569438,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,3,jpeg_compression,3,0.9910253517357612,0.8410297222188488,0.15897027778115125,1.3355747681846732,1.4637448781569438,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,3,jpeg_compression,4,0.9910253517357612,0.6891489486691096,0.3108510513308904,1.3355747681846732,1.4637448781569438,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,3,jpeg_compression,5,0.9910253517357612,0.5957665488963847,0.4042334511036153,1.3355747681846732,1.4637448781569438,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,4,jpeg_compression,1,0.9920144566582404,0.9886877278038173,0.011312272196182693,0.9328151485339933,1.008187141015882,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,4,jpeg_compression,2,0.9920144566582404,0.9812466044413003,0.018753395558699704,0.9328151485339933,1.008187141015882,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,4,jpeg_compression,3,0.9920144566582404,0.920412692916544,0.07958730708345596,0.9328151485339933,1.008187141015882,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,4,jpeg_compression,4,0.9920144566582404,0.7891676541126408,0.21083234588735922,0.9328151485339933,1.008187141015882,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,4,jpeg_compression,5,0.9920144566582404,0.6686253706036538,0.3313746293963462,0.9328151485339933,1.008187141015882,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,0,jpeg_compression,1,0.986881642329062,0.9835434393350946,0.016456560664905417,0.479680030966133,0.44420027126758643,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,0,jpeg_compression,2,0.986881642329062,0.9817348343168822,0.018265165683117757,0.479680030966133,0.44420027126758643,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,0,jpeg_compression,3,0.986881642329062,0.9686496567548465,0.03135034324515351,0.479680030966133,0.44420027126758643,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,0,jpeg_compression,4,0.986881642329062,0.9053687260614031,0.09463127393859694,0.479680030966133,0.44420027126758643,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,0,jpeg_compression,5,0.986881642329062,0.8254984515962852,0.1745015484037148,0.479680030966133,0.44420027126758643,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,1,jpeg_compression,1,0.9886038123934132,0.9853943469445589,0.014605653055441148,0.4397152231693262,0.4123747185007872,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,1,jpeg_compression,2,0.9886038123934132,0.9824074067270009,0.017592593272999113,0.4397152231693262,0.4123747185007872,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,1,jpeg_compression,3,0.9886038123934132,0.9679955834961671,0.0320044165038329,0.4397152231693262,0.4123747185007872,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,1,jpeg_compression,4,0.9886038123934132,0.9185216510690325,0.0814783489309675,0.4397152231693262,0.4123747185007872,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,1,jpeg_compression,5,0.9886038123934132,0.8384039012944295,0.16159609870557046,0.4397152231693262,0.4123747185007872,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,2,jpeg_compression,1,0.978331286151004,0.9741358318089304,0.025864168191069625,0.3934582570161661,0.2744957378146414,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,2,jpeg_compression,2,0.978331286151004,0.9708899061412495,0.02911009385875052,0.3934582570161661,0.2744957378146414,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,2,jpeg_compression,3,0.978331286151004,0.9592698799673165,0.0407301200326835,0.3934582570161661,0.2744957378146414,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,2,jpeg_compression,4,0.978331286151004,0.9376351512596199,0.06236484874038006,0.3934582570161661,0.2744957378146414,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,2,jpeg_compression,5,0.978331286151004,0.8831169209287464,0.11688307907125361,0.3934582570161661,0.2744957378146414,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,3,jpeg_compression,1,0.9881007357017896,0.984594682904252,0.015405317095747995,0.5121051513119539,0.49157457078966227,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,3,jpeg_compression,2,0.9881007357017896,0.9842559765243182,0.015744023475681823,0.5121051513119539,0.49157457078966227,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,3,jpeg_compression,3,0.9881007357017896,0.9706824068811616,0.029317593118838414,0.5121051513119539,0.49157457078966227,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,3,jpeg_compression,4,0.9881007357017896,0.8957321473273674,0.10426785267263261,0.5121051513119539,0.49157457078966227,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,3,jpeg_compression,5,0.9881007357017896,0.8068709170678077,0.19312908293219233,0.5121051513119539,0.49157457078966227,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,4,jpeg_compression,1,0.988147309202292,0.9806987680364969,0.019301231963503085,0.48101780894613794,0.4561667120916362,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,4,jpeg_compression,2,0.988147309202292,0.9763955745477075,0.023604425452292466,0.48101780894613794,0.4561667120916362,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,4,jpeg_compression,3,0.988147309202292,0.963476700433582,0.03652329956641798,0.48101780894613794,0.4561667120916362,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,4,jpeg_compression,4,0.988147309202292,0.9012789553627213,0.09872104463727871,0.48101780894613794,0.4561667120916362,True,False,0.13976187053705183,0.12139258844278514
blood,scratch,4,jpeg_compression,5,0.988147309202292,0.8420102579197599,0.15798974208024008,0.48101780894613794,0.4561667120916362,True,False,0.13976187053705183,0.12139258844278514
blood,pretrained,0,defocus_blur,1,0.9899915047646126,0.9846518428635829,0.015348157136417129,0.3356597206130622,0.3169723115703932,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,0,defocus_blur,2,0.9899915047646126,0.9758983455652062,0.02410165443479384,0.3356597206130622,0.3169723115703932,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,0,defocus_blur,3,0.9899915047646126,0.9557635430075968,0.044236456992403195,0.3356597206130622,0.3169723115703932,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,0,defocus_blur,4,0.9899915047646126,0.8988383448887198,0.10116165511128017,0.3356597206130622,0.3169723115703932,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,0,defocus_blur,5,0.9899915047646126,0.8089124670678567,0.1910875329321433,0.3356597206130622,0.3169723115703932,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,1,defocus_blur,1,0.9867345502282888,0.979145610788839,0.020854389211161006,0.44499808944948094,0.42023911863548163,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,1,defocus_blur,2,0.9867345502282888,0.9621039488976255,0.037896051102374484,0.44499808944948094,0.42023911863548163,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,1,defocus_blur,3,0.9867345502282888,0.939727103479119,0.06027289652088097,0.44499808944948094,0.42023911863548163,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,1,defocus_blur,4,0.9867345502282888,0.8667506511380204,0.1332493488619796,0.44499808944948094,0.42023911863548163,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,1,defocus_blur,5,0.9867345502282888,0.753879373442832,0.24612062655716804,0.44499808944948094,0.42023911863548163,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,2,defocus_blur,1,0.9911905785219126,0.9813914340740972,0.018608565925902765,0.28791078665820524,0.27078911314114223,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,2,defocus_blur,2,0.9911905785219126,0.9674595139799567,0.032540486020043335,0.28791078665820524,0.27078911314114223,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,2,defocus_blur,3,0.9911905785219126,0.9514143595177929,0.04858564048220715,0.28791078665820524,0.27078911314114223,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,2,defocus_blur,4,0.9911905785219126,0.9141041063124219,0.0858958936875781,0.28791078665820524,0.27078911314114223,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,2,defocus_blur,5,0.9911905785219126,0.8631734475387299,0.13682655246127007,0.28791078665820524,0.27078911314114223,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,3,defocus_blur,1,0.9910253517357612,0.9844177285490049,0.015582271450995111,0.3048940599601117,0.28848602111881616,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,3,defocus_blur,2,0.9910253517357612,0.9718423580938909,0.028157641906109143,0.3048940599601117,0.28848602111881616,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,3,defocus_blur,3,0.9910253517357612,0.9533718285085189,0.04662817149148113,0.3048940599601117,0.28848602111881616,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,3,defocus_blur,4,0.9910253517357612,0.9008289976072328,0.09917100239276722,0.3048940599601117,0.28848602111881616,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,3,defocus_blur,5,0.9910253517357612,0.8480608561371537,0.15193914386284635,0.3048940599601117,0.28848602111881616,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,4,defocus_blur,1,0.9920144566582404,0.9803826766561932,0.019617323343806836,0.3022020391106888,0.29036366662159013,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,4,defocus_blur,2,0.9920144566582404,0.9675486324158353,0.03245136758416467,0.3022020391106888,0.29036366662159013,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,4,defocus_blur,3,0.9920144566582404,0.9449324347749328,0.05506756522506717,0.3022020391106888,0.29036366662159013,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,4,defocus_blur,4,0.9920144566582404,0.910297883011691,0.08970211698830899,0.3022020391106888,0.29036366662159013,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,4,defocus_blur,5,0.9920144566582404,0.8583751778757506,0.14162482212424943,0.3022020391106888,0.29036366662159013,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,0,defocus_blur,1,0.986881642329062,0.9791699540151317,0.020830045984868262,0.43077017580149396,0.40545552149996544,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,0,defocus_blur,2,0.986881642329062,0.9512369462241475,0.04876305377585255,0.43077017580149396,0.40545552149996544,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,0,defocus_blur,3,0.986881642329062,0.904349988145026,0.09565001185497402,0.43077017580149396,0.40545552149996544,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,0,defocus_blur,4,0.986881642329062,0.8531995769036519,0.1468004230963481,0.43077017580149396,0.40545552149996544,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,0,defocus_blur,5,0.986881642329062,0.829585340333368,0.17041465966663205,0.43077017580149396,0.40545552149996544,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,1,defocus_blur,1,0.9886038123934132,0.9698246204593803,0.030175379540619662,0.6616375403419965,0.6653219438923553,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,1,defocus_blur,2,0.9886038123934132,0.8956100966722467,0.10438990332775333,0.6616375403419965,0.6653219438923553,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,1,defocus_blur,3,0.9886038123934132,0.8260838581121368,0.1739161418878632,0.6616375403419965,0.6653219438923553,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,1,defocus_blur,4,0.9886038123934132,0.7905789012102161,0.20942109878978388,0.6616375403419965,0.6653219438923553,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,1,defocus_blur,5,0.9886038123934132,0.7768752403720667,0.22312475962793332,0.6616375403419965,0.6653219438923553,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,2,defocus_blur,1,0.978331286151004,0.9435237647123816,0.05647623528761836,0.984495172267738,0.9670645083361296,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,2,defocus_blur,2,0.978331286151004,0.848256549933909,0.15174345006609102,0.984495172267738,0.9670645083361296,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,2,defocus_blur,3,0.978331286151004,0.7587198060461011,0.24128019395389888,0.984495172267738,0.9670645083361296,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,2,defocus_blur,4,0.978331286151004,0.6951664525100065,0.3048335474899935,0.984495172267738,0.9670645083361296,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,2,defocus_blur,5,0.978331286151004,0.6517088955076431,0.3482911044923569,0.984495172267738,0.9670645083361296,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,3,defocus_blur,1,0.9881007357017896,0.9743152852932746,0.025684714706725398,0.5328317100502553,0.522563062844357,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,3,defocus_blur,2,0.9881007357017896,0.9278545990331559,0.07214540096684408,0.5328317100502553,0.522563062844357,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,3,defocus_blur,3,0.9881007357017896,0.8588395377065581,0.14116046229344192,0.5328317100502553,0.522563062844357,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,3,defocus_blur,4,0.9881007357017896,0.824734584819825,0.17526541518017502,0.5328317100502553,0.522563062844357,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,3,defocus_blur,5,0.9881007357017896,0.8174899234901043,0.1825100765098957,0.5328317100502553,0.522563062844357,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,4,defocus_blur,1,0.988147309202292,0.9767733939627006,0.023226606037299424,0.5306705299778265,0.5204353128085356,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,4,defocus_blur,2,0.988147309202292,0.930606069137152,0.06939393086284795,0.5306705299778265,0.5204353128085356,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,4,defocus_blur,3,0.988147309202292,0.8682560011406967,0.13174399885930332,0.5306705299778265,0.5204353128085356,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,4,defocus_blur,4,0.988147309202292,0.8207351015727697,0.17926489842723026,0.5306705299778265,0.5204353128085356,True,False,0.22399795597780647,0.20562867388353978
blood,scratch,4,defocus_blur,5,0.988147309202292,0.809283864123219,0.19071613587678105,0.5306705299778265,0.5204353128085356,True,False,0.22399795597780647,0.20562867388353978
blood,pretrained,0,motion_blur,1,0.9899915047646126,0.9860543026906197,0.013945697309380334,0.29471568884214594,0.26706127114584427,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,0,motion_blur,2,0.9899915047646126,0.973906335051,0.026093664949000006,0.29471568884214594,0.26706127114584427,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,0,motion_blur,3,0.9899915047646126,0.9654709691716765,0.03452903082832348,0.29471568884214594,0.26706127114584427,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,0,motion_blur,4,0.9899915047646126,0.928810222719135,0.07118977728086495,0.29471568884214594,0.26706127114584427,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,0,motion_blur,5,0.9899915047646126,0.8738546344844056,0.1261453655155944,0.29471568884214594,0.26706127114584427,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,1,motion_blur,1,0.9867345502282888,0.9810661884391432,0.018933811560856828,0.3166952113684308,0.2718683130169022,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,1,motion_blur,2,0.9867345502282888,0.9645352718204179,0.03546472817958213,0.3166952113684308,0.2718683130169022,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,1,motion_blur,3,0.9867345502282888,0.9581308468342319,0.041869153165768114,0.3166952113684308,0.2718683130169022,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,1,motion_blur,4,0.9867345502282888,0.9202338353988144,0.07976616460118557,0.3166952113684308,0.2718683130169022,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,1,motion_blur,5,0.9867345502282888,0.8838521005515756,0.11614789944842441,0.3166952113684308,0.2718683130169022,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,2,motion_blur,1,0.9911905785219126,0.983790265972933,0.016209734027067046,0.24865041933671475,0.22311991360083083,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,2,motion_blur,2,0.9911905785219126,0.9753115903583698,0.024688409641630216,0.24865041933671475,0.22311991360083083,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,2,motion_blur,3,0.9911905785219126,0.9746327913270043,0.02536720867299569,0.24865041933671475,0.22311991360083083,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,2,motion_blur,4,0.9911905785219126,0.9419862661839535,0.058013733816046464,0.24865041933671475,0.22311991360083083,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,2,motion_blur,5,0.9911905785219126,0.894875186819702,0.10512481318029798,0.24865041933671475,0.22311991360083083,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,3,motion_blur,1,0.9910253517357612,0.9801410833110011,0.019858916688998862,0.3579127958381777,0.34346772728575814,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,3,motion_blur,2,0.9910253517357612,0.9619651840571561,0.03803481594284386,0.3579127958381777,0.34346772728575814,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,3,motion_blur,3,0.9910253517357612,0.951551984597538,0.04844801540246202,0.3579127958381777,0.34346772728575814,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,3,motion_blur,4,0.9910253517357612,0.9081277321271821,0.09187226787281788,0.3579127958381777,0.34346772728575814,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,3,motion_blur,5,0.9910253517357612,0.8680050775619569,0.13199492243804312,0.3579127958381777,0.34346772728575814,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,4,motion_blur,1,0.9920144566582404,0.9809933544092979,0.019006645590702087,0.2738845822402182,0.25610256957022937,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,4,motion_blur,2,0.9920144566582404,0.9676858294825849,0.03231417051741514,0.2738845822402182,0.25610256957022937,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,4,motion_blur,3,0.9920144566582404,0.9618478005192167,0.0381521994807833,0.2738845822402182,0.25610256957022937,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,4,motion_blur,4,0.9920144566582404,0.935685585992571,0.06431441400742899,0.2738845822402182,0.25610256957022937,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,4,motion_blur,5,0.9920144566582404,0.9011025907688802,0.09889740923111978,0.2738845822402182,0.25610256957022937,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,0,motion_blur,1,0.986881642329062,0.9782484462081658,0.021751553791834244,0.4405636098852347,0.41031670944260584,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,0,motion_blur,2,0.986881642329062,0.9455843800049408,0.05441561999505917,0.4405636098852347,0.41031670944260584,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,0,motion_blur,3,0.986881642329062,0.9339688360727573,0.06603116392724273,0.4405636098852347,0.41031670944260584,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,0,motion_blur,4,0.986881642329062,0.8803300620143092,0.11966993798569081,0.4405636098852347,0.41031670944260584,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,0,motion_blur,5,0.986881642329062,0.8554060212475112,0.1445939787524888,0.4405636098852347,0.41031670944260584,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,1,motion_blur,1,0.9886038123934132,0.963111473629547,0.036888526370453034,0.693451472394145,0.7015286235272209,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,1,motion_blur,2,0.9886038123934132,0.8905403280744745,0.10945967192552553,0.693451472394145,0.7015286235272209,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,1,motion_blur,3,0.9886038123934132,0.8748009462241206,0.12519905377587937,0.693451472394145,0.7015286235272209,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,1,motion_blur,4,0.9886038123934132,0.8263823228954916,0.17361767710450837,0.693451472394145,0.7015286235272209,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,1,motion_blur,5,0.9886038123934132,0.8053893269743915,0.19461067302560853,0.693451472394145,0.7015286235272209,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,2,motion_blur,1,0.978331286151004,0.9349497999855185,0.06505020001448147,0.921957635096539,0.8934712317343345,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,2,motion_blur,2,0.978331286151004,0.8505383941684032,0.14946160583159684,0.921957635096539,0.8934712317343345,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,2,motion_blur,3,0.978331286151004,0.8361248634389371,0.1638751365610629,0.921957635096539,0.8934712317343345,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,2,motion_blur,4,0.978331286151004,0.7785052719381947,0.22149472806180526,0.921957635096539,0.8934712317343345,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,2,motion_blur,5,0.978331286151004,0.7492871809048096,0.2507128190951904,0.921957635096539,0.8934712317343345,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,3,motion_blur,1,0.9881007357017896,0.9723123568206724,0.027687643179327592,0.5974476013198773,0.5918828637123092,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,3,motion_blur,2,0.9881007357017896,0.912818052571809,0.08718194742819096,0.5974476013198773,0.5918828637123092,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,3,motion_blur,3,0.9881007357017896,0.8990432419130067,0.10095675808699334,0.5974476013198773,0.5918828637123092,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,3,motion_blur,4,0.9881007357017896,0.8411623065089484,0.1588376934910516,0.5974476013198773,0.5918828637123092,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,3,motion_blur,5,0.9881007357017896,0.8234612340079552,0.17653876599204477,0.5974476013198773,0.5918828637123092,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,4,motion_blur,1,0.988147309202292,0.9726274634180734,0.02737253658192662,0.5609013509195923,0.5515764258929365,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,4,motion_blur,2,0.988147309202292,0.9239937014634128,0.07600629853658725,0.5609013509195923,0.5515764258929365,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,4,motion_blur,3,0.988147309202292,0.9070192534321597,0.09298074656784028,0.5609013509195923,0.5515764258929365,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,4,motion_blur,4,0.988147309202292,0.8520572824764967,0.1479427175235033,0.5609013509195923,0.5515764258929365,True,False,0.1845192137218041,0.1661499316275374
blood,scratch,4,motion_blur,5,0.988147309202292,0.8268169179739531,0.17318308202604693,0.5609013509195923,0.5515764258929365,True,False,0.1845192137218041,0.1661499316275374
blood,pretrained,0,brightness_up,1,0.9899915047646126,0.9836164223241137,0.016383577675886274,1.2602116861240127,1.5173999247114562,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,0,brightness_up,2,0.9899915047646126,0.9591780051566174,0.04082199484338256,1.2602116861240127,1.5173999247114562,True,False,0.06946294328845175,0.051093661194185055
